QSR - Restaurant Brands,QSR/restaurant-brands
FMS - Fresenius Medical Care AG KGaA,FMS/fresenius-medical-care-ag-kgaa
CMS - CMS Energy,CMS/cms-energy
VICI - VICI Properties,VICI/vici-properties
ENTG - Entegris,ENTG/entegris
MOH - Molina Healthcare,MOH/molina-healthcare
PODD - Insulet,PODD/insulet
TOST - Toast,TOST/toast
OLPX - Olaplex Holdings,OLPX/olaplex-holdings
UDR - United Dominion Realty Trust,UDR/united-dominion-realty-trust
SPLK - Splunk,SPLK/splunk
AMCR - Amcor,AMCR/amcor
FLT - FleetCor Technologies,FLT/fleetcor-technologies
CINF - Cincinnati Financial,CINF/cincinnati-financial
FDS - FactSet Research Systems,FDS/factset-research-systems
CPT - Camden Property Trust,CPT/camden-property-trust
ARGX - Argenex,ARGX/argenex
JHX - James Hardie Industries,JHX/james-hardie-industries
CE - Celanese,CE/celanese
BEKE - KE Holdings,BEKE/ke-holdings
IP - International Paper,IP/international-paper
BXP - Boston Properties,BXP/boston-properties
APO - Apollo Global Management,APO/apollo-global-management
J - Jacobs Engineering Group,J/jacobs-engineering-group
BBWI - Bath & Body Works,BBWI/bath-body-works
RNG - Ringcentral,RNG/ringcentral
IEX - IDEX,IEX/idex
AVY - Avery Dennison,AVY/avery-dennison
BIP - Brookfield Infrastructure Partners LP,BIP/brookfield-infrastructure-partners-lp
WPP - WPP,WPP/wpp
NUAN - Nuance Communications,NUAN/nuance-communications
CNP - CenterPoint Energy,CNP/centerpoint-energy
HEI.A - Heico,HEI.A/heico
DISH - DISH Network,DISH/dish-network
ZTO - ZTO Express (Cayman),ZTO/zto-express-cayman
LKQ - LKQ,LKQ/lkq
DT - Dynatrace,DT/dynatrace
QRVO - Qorvo,QRVO/qorvo
WAB - Westinghouse Air Brake Technologies,WAB/westinghouse-air-brake-technologies
ACGL - Arch Capital Group,ACGL/arch-capital-group
TXT - Textron,TXT/textron
MAS - Masco,MAS/masco
ASX - ASE Technology Holding,ASX/ase-technology-holding
LSXMA - Liberty Media,LSXMA/liberty-media
TXG - 10x Genomics,TXG/10x-genomics
MKL - Markel,MKL/markel
BEN - Franklin Resources,BEN/franklin-resources
LSXMB - Liberty Media,LSXMB/liberty-media
PLUG - Plug Power,PLUG/plug-power
ROL - Rollins,ROL/rollins
PBA - Pembina Pipeline,PBA/pembina-pipeline
ALLY - Ally Financial,ALLY/ally-financial
ABMD - ABIOMED,ABMD/abiomed
MASI - Masimo,MASI/masimo
VTRS - Viatris,VTRS/viatris
INCY - Incyte,INCY/incyte
BMRN - BioMarin Pharmaceutical,BMRN/biomarin-pharmaceutical
ICLR - ICON,ICLR/icon
CLR - Continental Resources,CLR/continental-resources
CAG - Conagra Brands,CAG/conagra-brands
HCP - HashiCorp,HCP/hashicorp
ATH - Athene Holding,ATH/athene-holding
AES - AES,AES/aes
BLDR - Builders FirstSource,BLDR/builders-firstsource
EMN - Eastman Chemical,EMN/eastman-chemical
PWR - Quanta Services,PWR/quanta-services
ELS - Equity Lifestyle Properties,ELS/equity-lifestyle-properties
Z - Zillow,Z/zillow
CHKP - Check Point Software Technologies,CHKP/check-point-software-technologies
XP - XP,XP/xp
SHG - Shinhan Financial Group Co,SHG/shinhan-financial-group-co
CTRA - Coterra Energy,CTRA/coterra-energy
CDAY - Ceridian HCM,CDAY/ceridian-hcm
MKTX - MarketAxess Holdings,MKTX/marketaxess-holdings
EVRG - Evergy,EVRG/evergy
OMC - Omnicom Group,OMC/omnicom-group
HOOD - Robinhood Markets,HOOD/robinhood-markets
ZG - Zillow,ZG/zillow
TFX - Teleflex,TFX/teleflex
CF - CF Industries Holdings,CF/cf-industries-holdings
LNT - Alliant Energy,LNT/alliant-energy
LBTYK - Liberty Global,LBTYK/liberty-global
TREX - Trex,TREX/trex
LBTYB - Liberty Global,LBTYB/liberty-global
WPC - W.P Carey,WPC/wp-carey
NLOK - NortonLifeLock,NLOK/nortonlifelock
SNN - Smith & Nephew SNATS,SNN/smith-nephew-snats
IRM - Iron Mountain,IRM/iron-mountain
LBTYA - Liberty Global,LBTYA/liberty-global
KIM - Kimco Realty,KIM/kimco-realty
TDOC - Teladoc Health,TDOC/teladoc-health
CLVT - Clarivate,CLVT/clarivate
FFIV - F5,FFIV/f5
TECK - Teck Resources,TECK/teck-resources
BILI - Bilibili,BILI/bilibili
IPG - Interpublic Group Of,IPG/interpublic-group-of
MOS - Mosaic,MOS/mosaic
AMC - AMC Entertainment Holdings,AMC/amc-entertainment-holdings
TCOM - Trip Group,TCOM/trip-group
SEDG - SolarEdge Technologies,SEDG/solaredge-technologies
NDSN - Nordson,NDSN/nordson
LYFT - Lyft,LYFT/lyft
AAP - Advance Auto Parts,AAP/advance-auto-parts
FNF - Fidelity National Financial,FNF/fidelity-national-financial
MORN - Morningstar,MORN/morningstar
SUZ - Suzano S.A,SUZ/suzano-sa
CAH - Cardinal Health,CAH/cardinal-health
SJM - J M Smucker,SJM/j-m-smucker
L - Loews,L/loews
FWONK - Liberty Media,FWONK/liberty-media
VIV - Telefonica Brasil S.A,VIV/telefonica-brasil-sa
DISCB - Discovery Communications,DISCB/discovery-communications
AMH - American Homes 4 Rent,AMH/american-homes-4-rent
RGEN - Repligen,RGEN/repligen
WRB - W.R Berkley,WRB/wr-berkley
PTC - PTC,PTC/ptc
FBHS - Fortune Brands Home & Security,FBHS/fortune-brands-home-security
SJR - Shaw Communications,SJR/shaw-communications
PHM - PulteGroup,PHM/pultegroup
UAL - United Airlines Holdings Inc,UAL/united-airlines-holdings-inc
ASAN - Asana,ASAN/asana
UHAL - Amerco,UHAL/amerco
BZ - KANZHUN LIMITED,BZ/kanzhun-limited
WHR - Whirlpool,WHR/whirlpool
ACI - Albertsons,ACI/albertsons
LOGI - Logitech S.A,LOGI/logitech-sa
GDDY - GoDaddy,GDDY/godaddy
MPW - Medical Properties Trust,MPW/medical-properties-trust
CCK - Crown Holdings,CCK/crown-holdings
HAS - Hasbro,HAS/hasbro
CHRW - C.H Robinson Worldwide,CHRW/ch-robinson-worldwide
LU - Lufax Holding,LU/lufax-holding
IEP - Icahn Enterprises,IEP/icahn-enterprises
ATO - Atmos Energy,ATO/atmos-energy
FMC - FMC,FMC/fmc
S - SentinelOne,S/sentinelone
FWONA - Liberty Media,FWONA/liberty-media
CGNX - Cognex,CGNX/cognex
FND - Floor & Decor Holdings,FND/floor-decor-holdings
JLL - Jones Lang LaSalle,JLL/jones-lang-lasalle
GGG - Graco,GGG/graco
SQM - Sociedad Quimica Y Minera S.A,SQM/sociedad-quimica-y-minera-sa
ELAN - Elanco Animal Health,ELAN/elanco-animal-health
AOS - A O Smith,AOS/a-o-smith
HWM - Howmet Aerospace,HWM/howmet-aerospace
WTRG - Essential Utilities,WTRG/essential-utilities
NWS - News,NWS/news
EXAS - Exact Sciences,EXAS/exact-sciences
DNA - Ginkgo Bioworks Holdings,DNA/ginkgo-bioworks-holdings
MTN - Vail Resorts,MTN/vail-resorts
IOT - Samsara,IOT/samsara
NWSA - News,NWSA/news
BSY - Bentley Systems,BSY/bentley-systems
EQH - Equitable Holdings,EQH/equitable-holdings
NMR - Nomura Holdings Inc ADR,NMR/nomura-holdings-inc-adr
GDRX - GoodRx Holdings,GDRX/goodrx-holdings
AEG - Aegon,AEG/aegon
PCTY - Paylocity Holding,PCTY/paylocity-holding
LUMN - Lumen Technologies,LUMN/lumen-technologies
CPB - Campbell Soup,CPB/campbell-soup
LPLA - LPL Financial Holdings,LPLA/lpl-financial-holdings
OTEX - Open Text,OTEX/open-text
RPM - RPM,RPM/rpm
SC - Santander Consumer USA Holdings,SC/santander-consumer-usa-holdings
BG - Bunge,BG/bunge
GTLB - GitLab,GTLB/gitlab
BKI - Black Knight Financial Services,BKI/black-knight-financial-services
BRKR - Bruker,BRKR/bruker
AEM - Agnico Eagle Mines,AEM/agnico-eagle-mines
SOFI - SoFi Technologies,SOFI/sofi-technologies
WOLF - Wolfspeed,WOLF/wolfspeed
CSL - Carlisle,CSL/carlisle
ZEN - Zendesk,ZEN/zendesk
REG - Regency Centers,REG/regency-centers
PKG - Packaging Of America,PKG/packaging-of-america
UPST - Upstart Holdings,UPST/upstart-holdings
MRO - Marathon Oil,MRO/marathon-oil
QGEN - QIAGEN,QGEN/qiagen
GLOB - Globant S.A,GLOB/globant-sa
HST - Host Hotels & Resorts,HST/host-hotels-resorts
GFL - GFL Environmental,GFL/gfl-environmental
CUBE - CubeSmart,CUBE/cubesmart
LDOS - Leidos Holdings,LDOS/leidos-holdings
LSI - Life Storage,LSI/life-storage
WLK - Westlake Chemical,WLK/westlake-chemical
JKHY - Jack Henry & Associates,JKHY/jack-henry-associates
RHI - Robert Half,RHI/robert-half
LNC - Lincoln National,LNC/lincoln-national
LAMR - Lamar Advertising,LAMR/lamar-advertising
DISCA - Discovery,DISCA/discovery
WSM - Williams-Sonoma,WSM/williams-sonoma
ICL - ICL Group,ICL/icl-group
XRAY - DENTSPLY SIRONA,XRAY/dentsply-sirona
STLD - Steel Dynamics,STLD/steel-dynamics
HTHT - Huazhu Group,HTHT/huazhu-group
TS - Tenaris S.A,TS/tenaris-sa
REXR - Rexford Industrial Realty,REXR/rexford-industrial-realty
COUP - Coupa Software,COUP/coupa-software
MHK - Mohawk Industries,MHK/mohawk-industries
FTCH - Farfetch,FTCH/farfetch
DISCK - Discovery Communications,DISCK/discovery-communications
WSO - Watsco,WSO/watsco
CNA - CNA Financial,CNA/cna-financial
PNR - Pentair,PNR/pentair
FICO - Fair Isaac,FICO/fair-isaac
CTXS - Citrix Systems,CTXS/citrix-systems
CIEN - Ciena,CIEN/ciena
WSO.B - Watsco,WSO.B/watsco
IHG - Intercontinental Hotels Group,IHG/intercontinental-hotels-group
SKM - SK Telecom,SKM/sk-telecom
GME - GameStop,GME/gamestop
SCI - Service,SCI/service
LII - Lennox,LII/lennox
ALLE - Allegion,ALLE/allegion
TRGP - Targa Resources,TRGP/targa-resources
KEP - Korea Electric Power,KEP/korea-electric-power
WRK - WestRock,WRK/westrock
NVAX - Novavax,NVAX/novavax
AAL - American Airlines Group,AAL/american-airlines-group
AFG - American Financial,AFG/american-financial
AVLR - Avalara,AVLR/avalara
CAR - Avis Budget,CAR/avis-budget
DKNG - DraftKings,DKNG/draftkings
GLPI - Gaming And Leisure Properties,GLPI/gaming-and-leisure-properties
FIVE - Five Below,FIVE/five-below
ESTC - Elastic,ESTC/elastic
DVA - DaVita,DVA/davita
NLY - Annaly Capital Management Inc,NLY/annaly-capital-management-inc
RH - RH,RH/rh
HTZ - Hertz Global Holdings,HTZ/hertz-global-holdings
SNA - Snap-On,SNA/snap-on
RRX - Regal Rexnord,RRX/regal-rexnord
JNPR - Juniper Networks,JNPR/juniper-networks
TME - Tencent Music Entertainment Group,TME/tencent-music-entertainment-group
CONE - CyrusOne Inc,CONE/cyrusone-inc
LSXMK - Liberty Media,LSXMK/liberty-media
CMA - Comerica,CMA/comerica
BAH - Booz Allen Hamilton Holding,BAH/booz-allen-hamilton-holding
SYNA - Synaptics,SYNA/synaptics
HUBB - Hubbell Inc,HUBB/hubbell-inc
PTON - Peloton Interactive,PTON/peloton-interactive
MCFE - McAfee,MCFE/mcafee
WAL - Western Alliance Bancorporation,WAL/western-alliance-bancorporation
TPR - Tapestry,TPR/tapestry
EWBC - East West Bancorp,EWBC/east-west-bancorp
IAC - IAC/InterActiveCorp,IAC/iac-interactivecorp
AA - Alcoa,AA/alcoa
ACM - AECOM,ACM/aecom
DAR - Darling Ingredients,DAR/darling-ingredients
KL - Kirkland Lake Gold,KL/kirkland-lake-gold
MIDD - Middleby,MIDD/middleby
SNX - TD SYNNEX,SNX/td-synnex
RDY - Dr Reddy's Laboratories,RDY/dr-reddys-laboratories
RE - Everest Re Group,RE/everest-re-group
LEA - Lear,LEA/lear
NI - NiSource,NI/nisource
HSIC - Henry Schein,HSIC/henry-schein
VST - Vistra,VST/vistra
MRVI - Maravai LifeSciences Holdings,MRVI/maravai-lifesciences-holdings
AGL - Agilon Health,AGL/agilon-health
BWA - BorgWarner,BWA/borgwarner
CABO - Cable One,CABO/cable-one
IVZ - Invesco,IVZ/invesco
PEN - Penumbra,PEN/penumbra
PCOR - Procore Technologies,PCOR/procore-technologies
AXON - Axon Enterprise,AXON/axon-enterprise
FRT - Federal Realty Investment Trust,FRT/federal-realty-investment-trust
SYNH - Syneos Health,SYNH/syneos-health
SITE - SiteOne Landscape Supply,SITE/siteone-landscape-supply
CLF - Cleveland-Cliffs,CLF/cleveland-cliffs
UHS - Universal Health Services,UHS/universal-health-services
NRG - NRG Energy,NRG/nrg-energy
LSCC - Lattice Semiconductor,LSCC/lattice-semiconductor
GXO - GXO Logistics,GXO/gxo-logistics
H - Hyatt Hotels,H/hyatt-hotels
TTC - Toro,TTC/toro
INFA - Informatica,INFA/informatica
TFII - TFI,TFII/tfi
SSL - Sasol,SSL/sasol
GH - Guardant Health,GH/guardant-health
HNP - Huaneng Power,HNP/huaneng-power
AZPN - Aspen Technology,AZPN/aspen-technology
IBB - IShares Biotechnology ETF,IBB/ishares-biotechnology-etf
RS - Reliance Steel & Aluminum,RS/reliance-steel-aluminum
DECK - Deckers Outdoor,DECK/deckers-outdoor
KNX - Knight-Swift Transportation Holdings,KNX/knight-swift-transportation-holdings
LEVI - Levi Strauss,LEVI/levi-strauss
JBL - Jabil,JBL/jabil
UAA - Under Armour,UAA/under-armour
CX - Cemex S.A.B De C.V,CX/cemex-sab-de-cv
G - Genpact,G/genpact
SMAR - Smartsheet,SMAR/smartsheet
BAP - Credicorp,BAP/credicorp
WYNN - Wynn Resorts,WYNN/wynn-resorts
TAP - Molson Coors Beverage,TAP/molson-coors-beverage
SEE - Sealed Air,SEE/sealed-air
BERY - Berry Global,BERY/berry-global
MANH - Manhattan Associates,MANH/manhattan-associates
WFG - West Fraser Timber,WFG/west-fraser-timber
BHC - Bausch Health Cos,BHC/bausch-health-cos
"ZION - Zions Bancorporation, N.A","ZION/zions-bancorporation,-na"
APA - APA,APA/apa
DOX - Amdocs,DOX/amdocs
QS - QuantumScape,QS/quantumscape
JNK - SPDR Bloomberg High Yield Bond ETF,JNK/spdr-bloomberg-high-yield-bond-etf
GFI - Gold Fields,GFI/gold-fields
CACC - Credit Acceptance,CACC/credit-acceptance
ST - Sensata Technologies Holding,ST/sensata-technologies-holding
CPRI - Capri Holdings,CPRI/capri-holdings
AQN - Algonquin Power & Utilities,AQN/algonquin-power-utilities
MKSI - MKS Instruments,MKSI/mks-instruments
UTHR - United Therapeutics,UTHR/united-therapeutics
DKS - DICK'S Sporting Goods,DKS/dicks-sporting-goods
DBX - Dropbox,DBX/dropbox
DLB - Dolby Laboratories,DLB/dolby-laboratories
ARCC - Ares Capital,ARCC/ares-capital
TPL - Texas Pacific Land,TPL/texas-pacific-land
BEP - Brookfield Renewable Partners,BEP/brookfield-renewable-partners
TNDM - Tandem Diabetes Care,TNDM/tandem-diabetes-care
MMP - Magellan Midstream Partners,MMP/magellan-midstream-partners
UGI - UGI,UGI/ugi
DOCS - Doximity,DOCS/doximity
WMS - Advanced Drainage Systems,WMS/advanced-drainage-systems
JEF - Jefferies Financial Group,JEF/jefferies-financial-group
GL - Globe Life,GL/globe-life
ARMK - Aramark,ARMK/aramark
PSTG - Pure Storage,PSTG/pure-storage
VRT - Vertiv Holdings,VRT/vertiv-holdings
STOR - STORE Capital,STOR/store-capital
FIVN - Five9,FIVN/five9
YMM - Full Truck Alliance,YMM/full-truck-alliance
GWRE - Guidewire Software,GWRE/guidewire-software
EBR - Centrais El¿tricas Brasileiras SA,EBR/centrais-el¿tricas-brasileiras-sa
MQ - Marqeta,MQ/marqeta
CNXC - Concentrix,CNXC/concentrix
ARW - Arrow Electronics,ARW/arrow-electronics
FSLR - First Solar,FSLR/first-solar
PEGA - Pegasystems,PEGA/pegasystems
EGP - EastGroup Properties,EGP/eastgroup-properties
WSC - WillScot Mobile Mini Holdings,WSC/willscot-mobile-mini-holdings
Y - Alleghany,Y/alleghany
LW - Lamb Weston,LW/lamb-weston
DAVA - Endava,DAVA/endava
NWL - Newell Brands,NWL/newell-brands
IPGP - IPG Photonics,IPGP/ipg-photonics
OLN - Olin,OLN/olin
CHDN - Churchill Downs,CHDN/churchill-downs
TTEK - Tetra Tech,TTEK/tetra-tech
BJ - BJ's Wholesale Club Holdings,BJ/bjs-wholesale-club-holdings
OC - Owens Corning Inc,OC/owens-corning-inc
BHVN - Biohaven Pharmaceutical Holding,BHVN/biohaven-pharmaceutical-holding
TPX - Tempur Sealy,TPX/tempur-sealy
GLBE - Global-e Online,GLBE/global-e-online
ALV - Autoliv,ALV/autoliv
OPEN - Opendoor Technologies,OPEN/opendoor-technologies
EBR.B - Eletrobras,EBR.B/eletrobras
LAD - Lithia Motors,LAD/lithia-motors
BLD - TopBuild,BLD/topbuild
DOCN - DigitalOcean Holdings,DOCN/digitalocean-holdings
FHN - First Horizon,FHN/first-horizon
NTLA - Intellia Therapeutics,NTLA/intellia-therapeutics
ERIE - Erie Indemnity,ERIE/erie-indemnity
WIX - Wix,WIX/wix
SBSW - Sibanye Gold,SBSW/sibanye-gold
PAGS - PagSeguro Digital,PAGS/pagseguro-digital
AIZ - Assurant,AIZ/assurant
TIXT - TELUS (CDA),TIXT/telus-cda
NTRA - Natera,NTRA/natera
"WES - Western Midstream Partners, LP","WES/western-midstream-partners,-lp"
THC - Tenet Healthcare,THC/tenet-healthcare
COLD - Americold Realty Trust,COLD/americold-realty-trust
SMG - Scotts Miracle-Gro,SMG/scotts-miracle-gro
SAIA - Saia,SAIA/saia
GDS - GDS Holdings,GDS/gds-holdings
XPO - XPO Logistics,XPO/xpo-logistics
DNB - Dun & Bradstreet Holdings,DNB/dun-bradstreet-holdings
AU - AngloGold Ashanti,AU/anglogold-ashanti
ITT - ITT,ITT/itt
TEVA - Teva Pharmaceutical Industries,TEVA/teva-pharmaceutical-industries
PENN - Penn National Gaming,PENN/penn-national-gaming
OVV - Ovintiv,OVV/ovintiv
RL - Ralph Lauren,RL/ralph-lauren
CCJ - Cameco,CCJ/cameco
FLEX - Flex,FLEX/flex
TOL - Toll Brothers,TOL/toll-brothers
FSV - FirstService,FSV/firstservice
TX - Ternium S.A,TX/ternium-sa
FR - First Industrial Realty Trust,FR/first-industrial-realty-trust
CHH - Choice Hotels,CHH/choice-hotels
AGCO - AGCO,AGCO/agco
FAF - First American Financial,FAF/first-american-financial
UA - Under Armour,UA/under-armour
SEIC - SEI Investments,SEIC/sei-investments
AIRC - Apartment Income REIT,AIRC/apartment-income-reit
AER - Aercap Holdings,AER/aercap-holdings
COTY - Coty,COTY/coty
OSH - Oak Street Health,OSH/oak-street-health
NNN - National Retail Properties,NNN/national-retail-properties
GGB - Gerdau S.A,GGB/gerdau-sa
CBSH - Commerce Bancshares,CBSH/commerce-bancshares
CHE - Chemed,CHE/chemed
EQT - EQT,EQT/eqt
EVO - Evotec AG,EVO/evotec-ag
PAG - Penske Automotive,PAG/penske-automotive
TWKS - Thoughtworks Holding,TWKS/thoughtworks-holding
NVCR - NovoCure,NVCR/novocure
SLAB - Silicon Laboratories,SLAB/silicon-laboratories
PSXP - Phillips 66 Partners LP,PSXP/phillips-66-partners-lp
WH - Wyndham Hotels & Resorts,WH/wyndham-hotels-resorts
LECO - Lincoln Electric Holdings,LECO/lincoln-electric-holdings
GNTX - Gentex,GNTX/gentex
ENIA - Enel Americas S.A,ENIA/enel-americas-sa
GIL - Gildan Activewear,GIL/gildan-activewear
DXC - DXC Technology,DXC/dxc-technology
VNO - Vornado Realty Trust,VNO/vornado-realty-trust
BCH - Banco De Chile,BCH/banco-de-chile
NYT - New York Times,NYT/new-york-times
STAG - Stag Industrial,STAG/stag-industrial
CFR - Cullen/Frost Bankers,CFR/cullen-frost-bankers
IS - IronSource,IS/ironsource
MP - MP Materials,MP/mp-materials
M - Macy's,M/macys
NBIX - Neurocrine Biosciences,NBIX/neurocrine-biosciences
ATR - AptarGroup,ATR/aptargroup
MBT - Mobile TeleSystems PJSC,MBT/mobile-telesystems-pjsc
OMCL - Omnicell,OMCL/omnicell
AGNC - AGNC Investment,AGNC/agnc-investment
FCNCA - First Citizens BancShares,FCNCA/first-citizens-bancshares
PHI - PLDT,PHI/pldt
PNW - Pinnacle West Capital,PNW/pinnacle-west-capital
ACC - American Campus Communities Inc,ACC/american-campus-communities-inc
PLNT - Planet Fitness,PLNT/planet-fitness
SRPT - Sarepta Therapeutics,SRPT/sarepta-therapeutics
JAZZ - Jazz Pharmaceuticals,JAZZ/jazz-pharmaceuticals
MEDP - Medpace Holdings,MEDP/medpace-holdings
CAE - CAE Inc,CAE/cae-inc
RNR - RenaissanceRe Holdings,RNR/renaissancere-holdings
WF - Woori Bank,WF/woori-bank
OLED - Universal Display,OLED/universal-display
KRC - Kilroy Realty,KRC/kilroy-realty
NCLH - Norwegian Cruise Line Holdings,NCLH/norwegian-cruise-line-holdings
ASND - Ascendis Pharma,ASND/ascendis-pharma
USFD - US Foods Holding,USFD/us-foods-holding
AZTA - Azenta,AZTA/azenta
LFUS - Littelfuse,LFUS/littelfuse
"GRFS - Grifols, S.A","GRFS/grifols,-sa"
LITE - Lumentum Holdings,LITE/lumentum-holdings
MRTX - Mirati Therapeutics,MRTX/mirati-therapeutics
BSAC - Banco Santander Chile,BSAC/banco-santander-chile
BC - Brunswick,BC/brunswick
OGE - OGE Energy,OGE/oge-energy
ESLT - Elbit Systems,ESLT/elbit-systems
BFAM - Bright Horizons Family Solutions,BFAM/bright-horizons-family-solutions
AN - AutoNation,AN/autonation
CIB - BanColombia S.A,CIB/bancolombia-sa
HUN - Huntsman,HUN/huntsman
OSK - Oshkosh,OSK/oshkosh
PBCT - People's United Financial,PBCT/peoples-united-financial
CNM - Core & Main,CNM/core-main
CROX - Crocs,CROX/crocs
ORI - Old Republic,ORI/old-republic
ATUS - Altice USA,ATUS/altice-usa
CHK - Chesapeake Energy,CHK/chesapeake-energy
BSMX - Grupo Financiero Santander Mexico S.A B De C.V,BSMX/grupo-financiero-santander-mexico-sa-b-de-cv
BRX - Brixmor Property Group,BRX/brixmor-property-group
MAT - Mattel,MAT/mattel
COR - CoreSite Realty,COR/coresite-realty
AXTA - Axalta Coating Systems,AXTA/axalta-coating-systems
HTA - Healthcare Trust Of America,HTA/healthcare-trust-of-america
AMBA - Ambarella,AMBA/ambarella
TSP - TuSimple Holdings,TSP/tusimple-holdings
RGA - Reinsurance Group Of America,RGA/reinsurance-group-of-america
NLSN - Nielsen Holdings Plc,NLSN/nielsen-holdings-plc
PVH - PVH,PVH/pvh
HII - Huntington Ingalls Industries,HII/huntington-ingalls-industries
AYI - Acuity Brands Inc,AYI/acuity-brands-inc
VOYA - Voya Financial,VOYA/voya-financial
WB - Weibo,WB/weibo
SF - Stifel Financial,SF/stifel-financial
ZNGA - Zynga,ZNGA/zynga
BYD - Boyd Gaming,BYD/boyd-gaming
AUR - Aurora Innovation,AUR/aurora-innovation
GMED - Globus Medical,GMED/globus-medical
FYBR - Frontier Communications Parent,FYBR/frontier-communications-parent
FFIN - First Financial Bankshares,FFIN/first-financial-bankshares
ROIV - Roivant Sciences,ROIV/roivant-sciences
BRZE - Braze,BRZE/braze
PNFP - Pinnacle Financial Partners,PNFP/pinnacle-financial-partners
NVST - Envista Holdings,NVST/envista-holdings
CASY - Casey's General Stores,CASY/caseys-general-stores
ZNH - China Southern Airlines,ZNH/china-southern-airlines
DCI - Donaldson,DCI/donaldson
WU - Western Union,WU/western-union
NEWR - New Relic,NEWR/new-relic
IIVI - II-VI,IIVI/ii-vi
BOKF - BOK Financial,BOKF/bok-financial
LPL - LG Display,LPL/lg-display
YETI - YETI Holdings,YETI/yeti-holdings
PLTK - Playtika Holding,PLTK/playtika-holding
CWEN - Clearway Energy,CWEN/clearway-energy
KGC - Kinross Gold,KGC/kinross-gold
LEGN - Legend Biotech,LEGN/legend-biotech
JHG - Janus Henderson Group,JHG/janus-henderson-group
VAC - Marriot Vacations Worldwide,VAC/marriot-vacations-worldwide
"PAC - Grupo Aeroportuario Del Pacifico, S.A De C.V","PAC/grupo-aeroportuario-del-pacifico,-sa-de-cv"
DOOO - BRP,DOOO/brp
OHI - Omega Healthcare Investors,OHI/omega-healthcare-investors
FOXF - Fox Factory Holding,FOXF/fox-factory-holding
HLI - Houlihan Lokey,HLI/houlihan-lokey
KRNT - Kornit Digital,KRNT/kornit-digital
CCCS - CCC Intelligent Solutions Holdings,CCCS/ccc-intelligent-solutions-holdings
